timestamp,pipeline,latency_ms,command,success
2026-05-01 06:47:28,gesture,10.72,idle,1
2026-05-01 06:47:28,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:28,gesture,10.56,idle,1
2026-05-01 06:47:28,fusion,0.02,"0.00,0.00",1
2026-05-01 06:47:28,gesture,11.00,idle,1
2026-05-01 06:47:28,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:28,gesture,12.43,idle,1
2026-05-01 06:47:28,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:28,gesture,14.58,idle,1
2026-05-01 06:47:28,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:28,gesture,10.98,idle,1
2026-05-01 06:47:28,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:28,gesture,11.84,idle,1
2026-05-01 06:47:28,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.07,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.21,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,10.89,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,10.79,idle,1
2026-05-01 06:47:29,fusion,0.02,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.74,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,10.55,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,10.92,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.11,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,10.84,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.03,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,10.95,idle,1
2026-05-01 06:47:29,fusion,0.02,"0.00,0.00",1
2026-05-01 06:47:29,gesture,10.85,idle,1
2026-05-01 06:47:29,fusion,0.02,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.32,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.81,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,10.93,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.54,idle,1
2026-05-01 06:47:29,fusion,0.02,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.11,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
2026-05-01 06:47:29,gesture,11.39,idle,1
2026-05-01 06:47:29,fusion,0.01,"0.00,0.00",1
